lag_sweep	g1
5910	1.82738253E+02
5915	1.82342149E+02
5920	1.82606837E+02
5925	1.81827010E+02
5930	1.82485252E+02
5935	1.81555727E+02
5940	1.82489966E+02
5945	1.81242204E+02
5950	1.81650888E+02
5955	1.81054341E+02
5960	1.81351771E+02
5965	1.80256159E+02
5970	1.81171021E+02
5975	1.80071024E+02
5980	1.81132655E+02
5985	1.80141682E+02
5990	1.81185023E+02
5995	1.80164629E+02
6000	1.81602554E+02
6005	1.80661122E+02
6010	1.82016857E+02
6015	1.80733268E+02
6020	1.81987867E+02
6025	1.82183739E+02
6030	1.83343481E+02
6035	1.83880824E+02
6040	1.84428520E+02
6045	1.84160967E+02
6050	1.84525008E+02
6055	1.83889564E+02
6060	1.84184210E+02
6065	1.83848394E+02
6070	1.83960926E+02
6075	1.84300560E+02
6080	1.84107930E+02
6085	1.83690437E+02
6090	1.83746732E+02
6095	1.83956043E+02
6100	1.84081522E+02
6105	1.83764014E+02
6110	1.84023159E+02
6115	1.84278363E+02
6120	1.84792172E+02
6125	1.85067319E+02
6130	1.86049321E+02
6135	1.86391954E+02
6140	1.87660151E+02
6145	1.88618502E+02
6150	1.89886717E+02
6155	1.89939087E+02
6160	1.91228946E+02
6165	1.91102613E+02
6170	1.91046818E+02
6175	1.91064400E+02
6180	1.91499330E+02
6185	1.90875089E+02
6190	1.90233414E+02
6195	1.89801899E+02
6200	1.89343588E+02
6205	1.89598006E+02
6210	1.88916441E+02
6215	1.88175842E+02
6220	1.87337727E+02
6225	1.86912332E+02
6230	1.86901996E+02
6235	1.89092612E+02
6240	1.89398673E+02
6245	1.89320987E+02
