lag_sweep	g1
5900	4.16926976E+02
5905	4.15994261E+02
5910	4.17090219E+02
5915	4.16807677E+02
5920	4.17834666E+02
5925	4.16797519E+02
5930	4.17967328E+02
5935	4.16651519E+02
5940	4.17937090E+02
5945	4.16606504E+02
5950	4.17734620E+02
5955	4.16999320E+02
5960	4.18539737E+02
5965	4.16197144E+02
5970	4.17338790E+02
5975	4.15770191E+02
5980	4.17566502E+02
5985	4.16634753E+02
5990	4.17909987E+02
5995	4.17262927E+02
6000	4.18747466E+02
6005	4.16355058E+02
6010	4.18447890E+02
6015	4.18300411E+02
6020	4.19471287E+02
6025	4.19077673E+02
6030	4.20532816E+02
6035	4.20096615E+02
6040	4.21937892E+02
6045	4.21520540E+02
6050	4.23473871E+02
6055	4.23519515E+02
6060	4.24933563E+02
6065	4.25854921E+02
6070	4.27995436E+02
6075	4.27186569E+02
6080	4.27833098E+02
6085	4.27254858E+02
6090	4.28186310E+02
6095	4.26869427E+02
6100	4.26482607E+02
6105	4.27384918E+02
6110	4.26043377E+02
6115	4.26143771E+02
6120	4.25215887E+02
6125	4.27580475E+02
6130	4.25864960E+02
6135	4.27224779E+02
6140	4.26628085E+02
6145	4.29521453E+02
6150	4.26162033E+02
6155	4.27697988E+02
6160	4.26622553E+02
6165	4.27761868E+02
6170	4.24553525E+02
6175	4.24246780E+02
6180	4.25248726E+02
6185	4.23022113E+02
6190	4.21993076E+02
6195	4.22624905E+02
6200	4.23604574E+02
6205	4.25452672E+02
6210	4.25412670E+02
6215	4.27345374E+02
6220	4.30307894E+02
6225	4.27550175E+02
6230	4.28162284E+02
6235	4.27180590E+02
6240	4.24066738E+02
6245	4.21954666E+02
